control_id,screen,control,intended_behavior,implementation_target,persisted_data,required_permission,offline_behavior,error_behavior,verification_test,status
MISSION-001,Mission loop,Create mission,"Implement Create mission with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-002,Mission loop,Edit mission,"Implement Edit mission with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-003,Mission loop,Archive mission,"Implement Archive mission with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-004,Mission loop,Restore mission,"Implement Restore mission with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-005,Mission loop,Delete mission,"Implement Delete mission with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-006,Mission loop,Assess stage,"Implement Assess stage with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-007,Mission loop,Diagnose or Define stage,"Implement Diagnose or Define stage with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-008,Mission loop,Plan stage,"Implement Plan stage with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-009,Mission loop,Implement preparation stage,"Implement Implement preparation stage with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-009 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-010,Mission loop,Evaluate stage,"Implement Evaluate stage with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-010 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-011,Mission loop,Pause mission,"Implement Pause mission with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-011 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-012,Mission loop,Branch mission,"Implement Branch mission with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-012 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-013,Mission loop,Reopen mission,"Implement Reopen mission with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-013 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-014,Mission loop,Stage-history preservation,"Implement Stage-history preservation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-014 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-015,Mission loop,Downstream invalidation,"Implement Downstream invalidation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-015 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MISSION-016,Mission loop,Outcome and burden measures,"Implement Outcome and burden measures with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mission service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MISSION-016 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-001,Artifacts,Create private draft,"Implement Create private draft with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-002,Artifacts,Version artifact,"Implement Version artifact with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-003,Artifacts,Compare versions,"Implement Compare versions with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-004,Artifacts,Source-map claims,"Implement Source-map claims with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-005,Artifacts,Human review state,"Implement Human review state with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-006,Artifacts,Exact external-use preview,"Implement Exact external-use preview with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-007,Artifacts,AI-contribution disclosure,"Implement AI-contribution disclosure with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-008,Artifacts,Rights and authorship review,"Implement Rights and authorship review with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-009,Artifacts,No fabricated evidence,"Implement No fabricated evidence with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-009 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-010,Artifacts,Export watermark,"Implement Export watermark with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-010 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-011,Artifacts,Verified external reference,"Implement Verified external reference with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-011 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
ART-012,Artifacts,Artifact deletion,"Implement Artifact deletion with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned art service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise ART-012 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-001,Evidence and sources,Source identity,"Implement Source identity with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-002,Evidence and sources,Authority type,"Implement Authority type with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-003,Evidence and sources,Version and date,"Implement Version and date with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-004,Evidence and sources,Applicability,"Implement Applicability with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-005,Evidence and sources,Claim mapping,"Implement Claim mapping with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-006,Evidence and sources,Conflict visibility,"Implement Conflict visibility with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-007,Evidence and sources,Correction tracking,"Implement Correction tracking with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-008,Evidence and sources,Uncertainty visibility,"Implement Uncertainty visibility with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-009,Evidence and sources,Rights and license,"Implement Rights and license with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-009 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-010,Evidence and sources,Reviewer and expiry,"Implement Reviewer and expiry with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-010 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-011,Evidence and sources,Prompt-injection isolation,"Implement Prompt-injection isolation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-011 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
SRC-012,Evidence and sources,No invented citation,"Implement No invented citation with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned src service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise SRC-012 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-001,Memory,Session-only default,"Implement Session-only default with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-002,Memory,Category consent,"Implement Category consent with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-003,Memory,Purpose and scope,"Implement Purpose and scope with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-004,Memory,Retention and expiry,"Implement Retention and expiry with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-005,Memory,Preview before remember,"Implement Preview before remember with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-006,Memory,Inspect memory,"Implement Inspect memory with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-007,Memory,Correct memory,"Implement Correct memory with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-008,Memory,Forget memory,"Implement Forget memory with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-009,Memory,Export memory,"Implement Export memory with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-009 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-010,Memory,Delete memory,"Implement Delete memory with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-010 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-011,Memory,No raw SOUL content,"Implement No raw SOUL content with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-011 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
MEM-012,Memory,No prohibited-data memory,"Implement No prohibited-data memory with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned mem service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise MEM-012 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-001,BREATHE Library,Shift & Assignment Readiness Navigator,"Implement Shift & Assignment Readiness Navigator with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-001 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-002,BREATHE Library,"Workload, Staffing Evidence & Escalation Shield","Implement Workload, Staffing Evidence & Escalation Shield with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-002 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-003,BREATHE Library,"Fatigue, Recovery & Safe-Transport Navigator","Implement Fatigue, Recovery & Safe-Transport Navigator with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-003 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-004,BREATHE Library,"Mission, Family, Finances & Future Compass","Implement Mission, Family, Finances & Future Compass with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-004 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-005,BREATHE Library,"Evidence, Guideline & Source-Freshness Navigator","Implement Evidence, Guideline & Source-Freshness Navigator with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-005 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-006,BREATHE Library,"Synthetic ABG, Acid–Base & Gas-Exchange Learning Lab","Implement Synthetic ABG, Acid–Base & Gas-Exchange Learning Lab with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-006 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-007,BREATHE Library,Synthetic Respiratory Assessment & Pattern-Recognition Studio,"Implement Synthetic Respiratory Assessment & Pattern-Recognition Studio with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-007 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-008,BREATHE Library,"Orders, Protocols & Scope Boundary Navigator","Implement Orders, Protocols & Scope Boundary Navigator with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-008 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
PWR-009,BREATHE Library,"Ventilator Modes, Waveforms & Alarm Learning Studio","Implement Ventilator Modes, Waveforms & Alarm Learning Studio with truthful state, human ownership, least privilege and the Respiratory Care Professional no-patient-data boundary.",server-owned pwr service plus accessible UI and executable test,minimum admitted local state and content-free receipt,P0 local,Works locally or shows an exact disabled/setup-required reason without simulation.,"Fail closed, preserve prior valid state, avoid unsafe retry, and show a content-free recovery receipt.","Exercise PWR-009 end to end, restart where applicable, inspect persisted state and prove boundary/error behavior.",Not Run
